CaseID,weight,tm_start,tm_finish,duration,Xspanish,Have children?,How many children?,child age,child gender,How many children under 6,ChildrenHH,parent: sleep quality,child: sleep quality,parent: imp_mood,parent: imp_health,parent: imp_performance,child: imp_mood,child: imp_health,child: imp_performance,child: imp_behavior,necessary hours of sleep,parent: oft_bath,parent: oft_music,parent: oft_alcohol,parent: oft_read,parent: oft_yoga,parent: oft_TV,parent: oft_online,parent: oft_over-counter meds,parent: oft_prescription meds,child: oft_bath,child: oft_music,child: oft_read,child: oft_yoga,child: oft_TV,child: oft_online,child: oft_meds,bedtime: school,AM or PM,wake-up: school,AM or PM,bedtime: non-school,AM or PM,wake-up: non-school,AM or PM,actual bedtime: school,actual bedtime: non-school,sleep_hours: school,sleep_hours: nonschool,sleep arrangement,wake-up at night,sleep in school,parent: BR_TV,parent: BR_computer,parent: BR_tablet,parent: BR_cellphone,parent: BR_game,parent: BR_MP3,parent: off_TV,parent: off_computer,parent: off_tablet,parent: off_cell,parent: off_game,parent: off_mp3,child: BR_TV,child: BR_computer,child: BR_tablet,child: BR_cell,child: BR_game,child: BR_MP3,child: off_TV,child: off_computer,child: off_tablet,child: off_cell,child: off_game,child: off_mp3,parent: difficult_evening,parent: difficult_pets,parent: difficult_in-noise,parent: difficult_out-noise,parent: difficult_temperature,parent: difficult_light,diffTVpar,diffcomppar,difftabletpar,diffcellpar,diffvideopar,diffmp3par,diffHWchild,diffeveningchild,diffpetschild,diffinnoisechild,diffoutnoisechild,difftempchild,difflightchild,diffTVchild,diffcompchild,difftabletchild,diffcellchild,diffvideochild,diffmp3child,parent: texts/emails,child: texts/emails,parent: regular meal time,parent: regular bedtime,parent: regular wake-up time,child: reg breakfast time,child: reg evening meal time,child: regular bedtime,child: reg wake-up time,rules_bedtime,rules_TV,rules_caffeine,rules_phone,rules_computer/tablet,rules_games,impact_performance,impact_mood,impact_behavior,impact_quality of life,marital status
731,1.2749,12/18/13 3:59,12/18/13 4:08,8,1,1,2,10,1,1,3,4,2,1,1,1,1,1,1,1,10,3,2,2,2,4,3,3,4,4,2,4,3,4,4,2,4,9,2,6,1,10,2,7,1,9,9,8,8,2,2,2,1,2,1,1,1,1,1,#NULL!,1,1,2,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,4,4,4,4,4,4,4,#NULL!,4,4,4,4,4,4,4,4,4,4,4,#NULL!,3,#NULL!,#NULL!,#NULL!,4,4,4,2,2,2,2,1,1,2,2,4,1,2,2,2,1,1,1,2,1
755,2.4789,12/18/13 9:35,12/18/13 9:47,11,1,1,2,8,2,0,2,2,2,1,1,1,2,1,1,1,9,1,4,4,3,4,1,4,4,4,3,3,2,4,2,4,4,10,2,7,1,2,1,11,1,9,9,8,8,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,2,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,2,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,2,3,2,2,3,3,1,1,1,3,2,2,1,2,1
764,0.2965,12/18/13 13:17,12/18/13 13:24,7,1,1,1,13,2,0,1,2,1,3,2,2,2,2,3,3,7,3,4,2,3,4,4,2,2,3,3,2,3,4,4,3,3,9,2,7,1,11,2,8,1,10,9,8,8,3,1,1,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,2,1,1,1,2,1,#NULL!,1,2,2,#NULL!,1,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,4,4,4,#NULL!,4,4,4,3,3,1,2,3,2,2,4,4,3,2,3,4,2,2,2,2,1
802,1.7191,12/18/13 19:01,12/18/13 19:15,13,1,1,1,7,2,2,3,4,2,2,2,2,2,2,2,2,8,2,2,3,3,3,1,3,3,4,1,2,2,4,2,4,4,9,2,6,1,10,2,8,1,9,10,8,8,2,2,1,1,1,2,1,2,1,2,1,#NULL!,2,#NULL!,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,1,1,1,4,4,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,2,1,1,1,2,1,2,1,1,1,1,2,3,3,3,6
821,3.7528,12/18/13 23:15,12/18/13 23:22,6,1,1,3,16,1,0,3,2,2,1,1,1,1,1,1,1,8,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,9,2,6,1,11,2,7,1,9,8,8,8,3,1,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,1,3,1,1,1,1,1,4,4,4,4,4,4,3,2,3,3,1
841,0.4462,12/19/13 1:15,12/19/13 1:29,14,1,1,2,15,1,0,2,3,2,3,3,2,2,2,1,2,9,2,2,4,1,4,2,2,4,4,2,2,2,4,2,2,4,9,2,6,1,12,1,9,1,9,9,8,8,3,2,1,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,3,3,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,1
842,0.4711,12/19/13 1:15,12/19/13 1:22,6,1,1,1,8,2,0,1,2,2,2,1,1,2,2,2,2,8,3,1,4,2,4,2,4,4,4,4,1,1,4,4,4,4,9,2,7,1,9,2,8,1,10,11,8,8,3,1,1,1,1,2,1,2,1,1,2,#NULL!,1,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,3,3,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1
845,0.8249,12/19/13 1:17,12/19/13 1:39,21,1,1,3,14,1,0,3,2,1,1,1,1,1,1,1,1,8,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,3,-1,-1,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,3,3,3,3,3,3,3,3,3,#NULL!,3,#NULL!,#NULL!,4,-1,1,1,1,-1,-1,-1,-1,4,4,4,4,4,4,2,2,2,2,4
849,0.7815,12/19/13 1:22,12/19/13 1:27,5,1,1,2,11,1,0,2,2,1,1,1,1,1,1,1,1,9,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,9,2,6,1,10,2,7,1,9,9,8,8,3,2,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,1,1,2,2,2,#NULL!,1,1,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,4,1,1,1,2,2,2,2,1
858,1.6831,12/19/13 1:28,12/19/13 1:36,7,1,1,2,13,1,0,2,1,1,1,1,1,2,1,1,2,6,2,3,2,2,4,2,2,4,4,4,4,4,4,4,4,4,9,2,6,1,10,2,9,1,9,11,8,8,2,1,1,2,1,1,2,2,2,#NULL!,1,2,#NULL!,#NULL!,#NULL!,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,3,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3
872,2.4615,12/19/13 1:34,12/20/13 1:51,1456,1,1,2,10,2,0,2,2,2,2,1,1,1,1,1,1,8,3,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,8,2,6,1,8,2,8,1,10,12,8,8,3,3,1,1,1,1,2,2,1,2,1,1,#NULL!,#NULL!,1,1,1,1,2,2,1,2,1,1,#NULL!,#NULL!,1,2,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,4,2,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,1
885,0.3836,12/19/13 1:43,12/19/13 1:53,9,1,1,1,16,1,0,1,2,1,1,1,1,1,1,1,1,9,2,3,3,1,4,3,-1,3,1,1,1,2,4,1,1,4,11,2,7,1,12,1,8,1,8,8,8,8,3,2,2,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,1,1,1,1,1,1,1,1,1,2,1,2,3,2,4,4,2,4,4,#NULL!,4,4,#NULL!,#NULL!,2,4,2,4,4,4,4,4,4,4,4,2,4,4,-1,3,3,1,1,3,2,1,4,4,4,4,4,4,2,2,2,2,1
903,1.0370,12/19/13 2:00,12/19/13 2:07,7,1,1,3,13,1,0,3,3,1,2,1,2,2,1,1,1,8,2,3,2,2,4,1,4,2,4,2,3,4,4,1,4,4,9,2,6,1,12,1,9,1,9,9,8,8,2,1,1,1,2,1,1,2,2,1,#NULL!,1,1,#NULL!,#NULL!,1,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1
932,2.6150,12/19/13 2:41,12/19/13 2:49,8,1,1,2,7,2,0,2,1,1,2,1,1,2,2,1,1,8,1,2,2,-1,3,2,1,3,4,1,2,1,3,2,2,2,9,2,6,1,10,2,7,1,9,9,8,8,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,-1,2,2,2,2,1,2,2,1,1
972,0.7137,12/19/13 3:43,12/19/13 4:36,53,2,1,3,7,1,1,4,2,1,1,1,-1,1,-1,1,1,8,2,3,4,3,4,2,4,4,4,3,4,2,4,2,4,4,9,2,7,1,10,2,8,1,10,10,8,8,2,1,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,1,2,1,2,1,2,2,#NULL!,1,#NULL!,1,#NULL!,4,4,4,4,3,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,3,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,1,2,3,1
986,2.9189,12/19/13 4:13,12/19/13 4:31,17,1,1,3,12,1,0,3,1,1,1,1,1,1,1,1,1,8,1,1,2,1,4,1,4,4,4,1,1,1,4,1,1,4,8,2,6,1,9,2,9,1,10,12,8,8,3,2,1,1,1,2,1,2,2,1,1,#NULL!,2,#NULL!,#NULL!,1,2,1,1,1,2,1,#NULL!,1,1,1,#NULL!,3,4,2,4,4,4,1,4,#NULL!,1,#NULL!,#NULL!,4,4,4,4,4,4,4,1,#NULL!,1,1,1,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996,0.3937,12/19/13 4:32,12/19/13 5:04,32,2,1,1,8,1,0,1,3,2,3,3,2,2,2,2,3,9,4,2,4,2,4,1,1,4,4,2,3,2,4,4,4,4,9,2,7,1,11,2,10,1,10,11,8,8,2,2,1,1,1,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,1,1,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,1,4,4,4,4,4,4,1,1,#NULL!,#NULL!,#NULL!,3,4,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,1,4,1,1,1,2,2,2,2,1,2,1,2,2,3,1,1,1,2,1
998,0.9238,12/19/13 4:35,12/20/13 4:37,1442,1,1,2,8,2,0,2,3,1,2,2,2,2,2,1,2,8,1,4,4,4,4,1,2,4,4,1,4,2,4,2,3,4,9,2,7,1,10,2,8,1,10,10,8,8,3,1,1,1,2,1,1,2,2,1,#NULL!,2,2,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,3,3,1
1020,1.2869,12/19/13 5:34,12/19/13 5:39,4,1,1,2,7,2,0,2,4,1,1,1,1,1,1,1,1,7,1,1,3,3,3,1,3,3,3,1,1,1,-1,1,4,4,10,2,8,1,11,2,8,1,10,9,8,8,3,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,2,3,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,3,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1
1051,0.1983,12/19/13 12:06,12/19/13 12:10,4,1,1,1,9,2,0,1,2,2,3,2,3,2,3,2,3,8,3,3,4,1,4,2,4,4,4,2,1,2,4,4,4,4,9,2,7,1,9,2,8,1,10,11,8,8,3,1,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1
1087,0.6597,12/19/13 14:11,12/19/13 14:22,11,1,1,2,12,1,0,2,1,1,1,2,1,1,1,1,1,8,1,4,4,4,4,2,2,4,4,1,4,3,4,2,3,4,9,2,6,1,11,2,8,1,9,9,8,8,3,1,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,1,2,1,1,1,1,1,#NULL!,1,1,1,2,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,2,4,4,4,4,4,4,4,#NULL!,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,3,4
1089,2.5413,12/19/13 14:18,12/19/13 14:33,15,1,1,2,7,1,0,2,3,3,1,1,1,1,1,1,1,7,1,2,4,2,4,1,3,4,4,2,4,4,4,1,4,1,9,2,6,1,10,2,7,1,9,9,8,8,3,3,1,1,2,1,2,2,1,2,#NULL!,2,#NULL!,#NULL!,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,2,4,4,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,2,2,6
1105,1.3432,12/19/13 15:06,12/19/13 15:33,26,2,1,2,6,1,0,2,2,2,1,1,1,1,1,1,1,10,2,1,4,1,3,1,4,3,4,2,1,3,4,2,2,4,9,2,7,1,11,2,9,1,10,10,8,8,3,2,1,1,2,1,2,2,1,2,#NULL!,1,#NULL!,#NULL!,1,1,2,1,2,2,1,2,#NULL!,1,#NULL!,#NULL!,1,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,4,4,3,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,4,3,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,4
1111,0.2744,12/19/13 15:41,12/19/13 15:48,7,1,1,1,11,1,0,1,1,1,2,2,2,2,2,2,2,9,2,3,3,4,4,3,3,4,4,2,4,4,4,2,4,4,8,2,6,1,9,2,7,1,10,10,8,8,3,1,1,1,1,1,1,1,2,1,1,2,1,1,#NULL!,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,4,4,4,4,4,4,4,4,4,4,4,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,2,1,1,1,4,4,2,1,1,1,2,2,2,2,3
1113,0.5940,12/19/13 15:43,12/19/13 16:01,18,1,1,2,8,1,0,2,2,1,2,2,2,2,2,2,2,6,3,4,4,4,4,1,4,4,4,4,2,4,4,3,4,4,9,2,6,1,10,2,7,1,9,9,8,8,2,1,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,2,1,2,2,2,2,4,-1,-1,2,3,3,3,3,1
1138,0.6523,12/19/13 17:20,12/19/13 17:28,8,1,1,1,11,1,1,2,2,1,1,1,1,1,1,1,1,8,1,4,4,4,4,2,2,4,3,1,4,4,4,4,4,3,9,2,6,1,9,2,7,1,9,10,8,8,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1
1144,4.6892,12/19/13 17:39,12/19/13 17:47,7,1,1,2,10,1,0,2,2,1,1,1,1,1,1,1,1,8,1,3,4,3,4,3,2,4,3,1,4,4,4,1,2,4,9,2,6,1,9,2,8,1,9,11,8,8,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1
1179,3.7488,12/19/13 20:46,12/19/13 20:55,8,1,1,3,14,1,0,3,2,1,1,1,1,1,1,1,1,10,1,1,4,4,4,4,4,4,4,3,1,4,4,4,4,4,9,2,6,1,9,2,6,1,9,9,8,8,3,2,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,3,-1,2,2,1
1195,1.9882,12/19/13 22:08,12/19/13 22:32,24,1,1,1,9,1,0,1,2,2,3,2,2,1,2,1,1,8,3,3,3,3,4,2,4,4,4,3,4,4,4,4,4,3,9,2,7,1,10,2,7,1,10,9,8,8,3,2,1,1,1,1,1,2,1,2,1,1,2,#NULL!,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,2,1,2,2,4,4,4,4,2,2,2,3,1
1236,0.4746,12/20/13 0:55,12/20/13 1:02,7,1,1,2,9,1,0,2,2,1,3,3,3,3,3,3,3,9,3,4,2,4,4,3,4,3,3,3,4,4,4,4,4,4,9,2,6,1,10,2,8,1,9,10,8,8,3,1,1,1,2,2,1,2,1,1,#NULL!,#NULL!,1,#NULL!,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1
1266,0.7690,12/20/13 3:04,12/20/13 3:17,13,1,1,1,17,1,0,1,3,2,2,2,2,1,1,1,1,9,2,4,3,2,4,1,-1,4,4,1,1,3,4,1,2,4,10,2,7,1,12,1,10,1,9,10,8,8,3,2,1,1,1,2,1,2,2,2,1,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,3,1,3,4,4,2,4,#NULL!,2,#NULL!,#NULL!,2,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,1,2,2,2,2,2,2,3,3,4,4,4,2,2,2,2,2,1
1270,0.2384,12/20/13 3:24,12/20/13 3:37,13,2,1,1,7,2,0,1,2,2,2,1,1,1,1,1,1,9,3,2,4,1,3,3,4,4,4,4,4,4,4,4,4,4,9,2,7,1,10,2,8,1,10,10,8,8,1,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,4,4,4,4,4,3,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,3,4,4,#NULL!,4,#NULL!,#NULL!,2,4,2,2,2,2,2,2,2,2,3,1,1,1,1,3,2,2,2,5
1327,1.0127,12/20/13 16:56,12/20/13 17:20,23,2,1,3,15,1,3,6,3,1,3,1,2,2,2,1,3,8,1,1,4,1,4,1,4,4,4,1,1,1,4,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,8,3,1,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,1,4,4,4,4,2,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,3,4,4,4,4,2,4,4,#NULL!,4,#NULL!,#NULL!,2,4,4,1,1,3,1,1,1,3,4,4,4,4,3,3,2,2,2,2,6
1333,0.4873,12/20/13 17:43,12/20/13 17:50,7,1,1,1,17,2,0,1,3,2,1,1,1,1,1,1,1,8,4,4,4,4,4,-1,4,4,4,4,2,2,4,4,4,4,10,2,7,1,11,2,10,1,9,11,8,8,3,1,1,2,1,1,1,2,1,#NULL!,2,2,2,#NULL!,1,2,1,1,1,2,1,#NULL!,2,2,2,#NULL!,1,2,4,4,4,4,4,#NULL!,4,4,3,#NULL!,4,2,3,4,4,4,4,4,#NULL!,4,4,4,#NULL!,4,2,3,3,2,2,1,1,1,1,2,1,1,4,4,1,2,1,2,1,1
1344,1.0344,12/20/13 19:05,12/20/13 19:23,17,2,1,3,7,2,0,3,2,2,1,1,1,1,1,1,1,8,1,3,4,3,3,2,4,4,4,1,3,3,4,1,4,4,9,2,7,1,10,2,8,1,10,10,8,8,1,2,1,1,2,1,2,2,1,1,#NULL!,1,#NULL!,#NULL!,1,1,2,1,2,1,1,1,#NULL!,1,#NULL!,1,1,4,4,4,4,2,4,4,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,4,4,4,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1
1378,0.3015,12/21/13 0:00,12/21/13 0:12,11,1,1,2,7,2,0,2,3,2,2,2,2,2,2,2,2,9,2,3,4,2,4,3,2,4,4,2,3,4,4,2,4,1,10,2,7,1,11,2,8,1,9,9,8,8,1,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,3,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,3,3,2,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,1,1,1,1,1,2,2,2,4,4,4,2,2,2,2,5
1394,0.9465,12/21/13 2:09,12/21/13 2:15,5,1,1,3,9,2,0,3,2,3,2,1,2,1,1,1,1,8,2,3,4,2,3,3,3,3,4,2,2,3,4,4,4,4,8,2,6,1,8,2,6,1,10,10,8,8,2,2,1,1,1,2,1,2,1,1,2,#NULL!,1,#NULL!,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,2,3,3,4,4,3,4,4,4,#NULL!,4,#NULL!,4,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1
1406,0.3614,12/21/13 3:15,12/21/13 3:22,6,1,1,1,12,1,0,1,2,2,1,1,1,1,1,1,1,8,3,3,4,2,4,2,3,3,3,2,2,4,4,1,2,4,9,2,7,1,1,1,10,1,10,9,8,8,3,1,2,1,2,1,2,1,1,2,#NULL!,1,#NULL!,1,1,1,2,1,2,1,1,2,#NULL!,1,#NULL!,1,1,4,3,2,4,4,4,4,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,2,4,4,1,2,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,1
1420,0.5538,12/21/13 4:42,12/21/13 4:56,14,1,1,2,17,1,0,2,3,4,2,2,2,2,2,2,2,5,3,1,3,2,3,4,3,3,3,4,4,2,4,2,2,1,12,1,10,1,12,1,10,1,10,10,8,8,3,3,1,2,1,1,1,2,2,#NULL!,1,1,2,#NULL!,#NULL!,2,1,2,2,1,2,#NULL!,1,#NULL!,#NULL!,1,#NULL!,3,4,4,4,2,3,#NULL!,3,3,4,#NULL!,#NULL!,4,4,4,3,3,4,4,#NULL!,4,#NULL!,#NULL!,4,#NULL!,4,4,1,1,2,3,1,2,3,3,3,4,4,3,3,3,3,3,2,1
1441,1.7452,12/21/13 15:17,12/21/13 15:36,18,1,1,2,12,1,0,2,2,2,2,2,2,2,2,2,2,7,2,2,3,3,4,1,2,4,4,4,2,3,4,2,3,4,10,2,6,1,11,2,8,1,8,9,8,8,3,1,1,1,1,1,1,2,2,2,1,1,2,#NULL!,#NULL!,1,2,2,2,1,1,2,#NULL!,#NULL!,#NULL!,1,2,4,4,4,3,3,4,4,-1,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,3,#NULL!,#NULL!,#NULL!,4,4,4,4,2,1,1,2,2,2,2,2,2,3,2,2,2,3,2,2,3,1
